nu_cm1,S_cm3_per_mol_x1e20,xfac,tdep_exp
7518.0,4.158000e-15,1.000000,0.000000e+00
7520.0,4.136000e-15,1.000000,0.000000e+00
7522.0,4.204000e-15,1.000000,0.000000e+00
7524.0,4.355000e-15,1.000000,0.000000e+00
7526.0,1.840000e-14,1.000000,0.000000e+00
7528.0,4.496000e-14,1.000000,0.000000e+00
7530.0,8.112000e-14,1.000000,0.000000e+00
7532.0,1.284000e-13,1.000000,0.000000e+00
7534.0,1.892000e-13,1.000000,0.000000e+00
7536.0,2.667000e-13,1.000000,0.000000e+00
7538.0,3.638000e-13,1.000000,0.000000e+00
7540.0,4.862000e-13,1.000000,0.000000e+00
7542.0,6.386000e-13,1.000000,0.000000e+00
7544.0,8.266000e-13,1.000000,0.000000e+00
7546.0,1.056000e-12,1.000000,0.000000e+00
7548.0,1.334000e-12,1.000000,0.000000e+00
7550.0,1.665000e-12,1.000000,0.000000e+00
7552.0,2.055000e-12,1.000000,0.000000e+00
7554.0,2.506000e-12,1.000000,0.000000e+00
7556.0,3.021000e-12,1.000000,0.000000e+00
7558.0,3.595000e-12,1.000000,0.000000e+00
7560.0,4.225000e-12,1.000000,0.000000e+00
7562.0,4.900000e-12,1.000000,0.000000e+00
7564.0,5.605000e-12,1.000000,0.000000e+00
7566.0,6.318000e-12,1.000000,0.000000e+00
7568.0,7.018000e-12,1.000000,0.000000e+00
7570.0,7.688000e-12,1.000000,0.000000e+00
7572.0,8.326000e-12,1.000000,0.000000e+00
7574.0,8.949000e-12,1.000000,0.000000e+00
7576.0,9.578000e-12,1.000000,0.000000e+00
7578.0,1.023000e-11,1.000000,0.000000e+00
7580.0,1.089000e-11,1.000000,0.000000e+00
7582.0,1.157000e-11,1.000000,0.000000e+00
7584.0,1.224000e-11,1.000000,0.000000e+00
7586.0,1.286000e-11,1.000000,0.000000e+00
7588.0,1.339000e-11,1.000000,0.000000e+00
7590.0,1.380000e-11,1.000000,0.000000e+00
7592.0,1.407000e-11,1.000000,0.000000e+00
7594.0,1.418000e-11,1.000000,0.000000e+00
7596.0,1.412000e-11,1.000000,0.000000e+00
7598.0,1.390000e-11,1.000000,0.000000e+00
7600.0,1.354000e-11,1.000000,0.000000e+00
7602.0,1.306000e-11,1.000000,0.000000e+00
7604.0,1.247000e-11,1.000000,0.000000e+00
7606.0,1.181000e-11,1.000000,0.000000e+00
7608.0,1.108000e-11,1.000000,0.000000e+00
7610.0,1.032000e-11,1.000000,0.000000e+00
7612.0,9.520000e-12,1.000000,0.000000e+00
7614.0,8.700000e-12,1.000000,0.000000e+00
7616.0,7.857000e-12,1.000000,0.000000e+00
7618.0,6.985000e-12,1.000000,0.000000e+00
7620.0,6.077000e-12,1.000000,0.000000e+00
7622.0,5.144000e-12,1.000000,0.000000e+00
7624.0,4.213000e-12,1.000000,0.000000e+00
7626.0,3.324000e-12,1.000000,0.000000e+00
7628.0,2.518000e-12,1.000000,0.000000e+00
7630.0,1.820000e-12,1.000000,0.000000e+00
7632.0,1.251000e-12,1.000000,0.000000e+00
7634.0,8.129000e-13,1.000000,0.000000e+00
7636.0,4.967000e-13,1.000000,0.000000e+00
7638.0,2.819000e-13,1.000000,0.000000e+00
7640.0,1.460000e-13,1.000000,0.000000e+00
7642.0,6.531000e-14,1.000000,0.000000e+00
7644.0,1.977000e-14,1.000000,0.000000e+00
7646.0,6.506000e-15,1.000000,0.000000e+00
7648.0,5.547000e-15,1.000000,0.000000e+00
7650.0,4.740000e-15,1.000000,0.000000e+00
7652.0,4.113000e-15,1.000000,0.000000e+00
7654.0,3.645000e-15,1.000000,0.000000e+00
7656.0,3.291000e-15,1.000000,0.000000e+00
7658.0,3.004000e-15,1.000000,0.000000e+00
7660.0,2.755000e-15,1.000000,0.000000e+00
7662.0,2.536000e-15,1.000000,0.000000e+00
7664.0,2.392000e-15,1.000000,0.000000e+00
7666.0,2.302000e-15,1.000000,0.000000e+00
7668.0,2.249000e-15,1.000000,0.000000e+00
7670.0,2.219000e-15,1.000000,0.000000e+00
7672.0,2.226000e-15,1.000000,0.000000e+00
7674.0,2.264000e-15,1.000000,0.000000e+00
7676.0,2.340000e-15,1.000000,0.000000e+00
7678.0,2.445000e-15,1.000000,0.000000e+00
7680.0,2.581000e-15,1.000000,0.000000e+00
7682.0,8.149000e-15,1.000000,0.000000e+00
7684.0,4.005000e-14,1.000000,0.000000e+00
7686.0,8.285000e-14,1.000000,0.000000e+00
7688.0,1.376000e-13,1.000000,0.000000e+00
7690.0,2.056000e-13,1.000000,0.000000e+00
7692.0,2.892000e-13,1.000000,0.000000e+00
7694.0,3.902000e-13,1.000000,0.000000e+00
7696.0,5.099000e-13,1.000000,0.000000e+00
7698.0,6.488000e-13,1.000000,0.000000e+00
7700.0,8.062000e-13,1.000000,0.000000e+00
7702.0,9.798000e-13,1.000000,0.000000e+00
7704.0,1.166000e-12,1.000000,0.000000e+00
7706.0,1.358000e-12,1.000000,0.000000e+00
7708.0,1.551000e-12,1.000000,0.000000e+00
7710.0,1.737000e-12,1.000000,0.000000e+00
7712.0,1.915000e-12,1.000000,0.000000e+00
7714.0,2.088000e-12,1.000000,0.000000e+00
7716.0,2.261000e-12,1.000000,0.000000e+00
7718.0,2.440000e-12,1.000000,0.000000e+00
7720.0,2.626000e-12,1.000000,0.000000e+00
7722.0,2.818000e-12,1.000000,0.000000e+00
7724.0,3.010000e-12,1.000000,0.000000e+00
7726.0,3.195000e-12,1.000000,0.000000e+00
7728.0,3.365000e-12,1.000000,0.000000e+00
7730.0,3.508000e-12,1.000000,0.000000e+00
7732.0,3.618000e-12,1.000000,0.000000e+00
7734.0,3.689000e-12,1.000000,0.000000e+00
7736.0,3.718000e-12,1.000000,0.000000e+00
7738.0,3.705000e-12,1.000000,0.000000e+00
7740.0,3.652000e-12,1.000000,0.000000e+00
7742.0,3.564000e-12,1.000000,0.000000e+00
7744.0,3.447000e-12,1.000000,0.000000e+00
7746.0,3.305000e-12,1.000000,0.000000e+00
7748.0,3.146000e-12,1.000000,0.000000e+00
7750.0,2.973000e-12,1.000000,0.000000e+00
7752.0,2.790000e-12,1.000000,0.000000e+00
7754.0,2.600000e-12,1.000000,0.000000e+00
7756.0,2.400000e-12,1.000000,0.000000e+00
7758.0,2.189000e-12,1.000000,0.000000e+00
7760.0,1.963000e-12,1.000000,0.000000e+00
7762.0,1.722000e-12,1.000000,0.000000e+00
7764.0,1.473000e-12,1.000000,0.000000e+00
7766.0,1.226000e-12,1.000000,0.000000e+00
7768.0,9.909000e-13,1.000000,0.000000e+00
7770.0,7.778000e-13,1.000000,0.000000e+00
7772.0,5.938000e-13,1.000000,0.000000e+00
7774.0,4.407000e-13,1.000000,0.000000e+00
7776.0,3.182000e-13,1.000000,0.000000e+00
7778.0,2.235000e-13,1.000000,0.000000e+00
7780.0,1.522000e-13,1.000000,0.000000e+00
7782.0,9.812000e-14,1.000000,0.000000e+00
7784.0,5.676000e-14,1.000000,0.000000e+00
7786.0,2.415000e-14,1.000000,0.000000e+00
7788.0,1.683000e-15,1.000000,0.000000e+00
7790.0,1.434000e-15,1.000000,0.000000e+00
7792.0,1.238000e-15,1.000000,0.000000e+00
7794.0,1.079000e-15,1.000000,0.000000e+00
7796.0,9.434000e-16,1.000000,0.000000e+00
7798.0,8.302000e-16,1.000000,0.000000e+00
7800.0,7.306000e-16,1.000000,0.000000e+00
7802.0,6.400000e-16,1.000000,0.000000e+00
7804.0,5.691000e-16,1.000000,0.000000e+00
7806.0,5.117000e-16,1.000000,0.000000e+00
7808.0,4.626000e-16,1.000000,0.000000e+00
7810.0,4.166000e-16,1.000000,0.000000e+00
7812.0,3.743000e-16,1.000000,0.000000e+00
7814.0,3.411000e-16,1.000000,0.000000e+00
7816.0,3.132000e-16,1.000000,0.000000e+00
7818.0,2.891000e-16,1.000000,0.000000e+00
7820.0,2.664000e-16,1.000000,0.000000e+00
7822.0,2.453000e-16,1.000000,0.000000e+00
7824.0,2.279000e-16,1.000000,0.000000e+00
7826.0,2.136000e-16,1.000000,0.000000e+00
7828.0,2.008000e-16,1.000000,0.000000e+00
7830.0,1.887000e-16,1.000000,0.000000e+00
7832.0,1.781000e-16,1.000000,0.000000e+00
7834.0,1.698000e-16,1.000000,0.000000e+00
7836.0,1.623000e-16,1.000000,0.000000e+00
7838.0,1.562000e-16,1.000000,0.000000e+00
7840.0,1.509000e-16,1.000000,0.000000e+00
7842.0,1.472000e-16,1.000000,0.000000e+00
7844.0,1.434000e-16,1.000000,0.000000e+00
7846.0,1.419000e-16,1.000000,0.000000e+00
7848.0,1.411000e-16,1.000000,0.000000e+00
7850.0,1.419000e-16,1.000000,0.000000e+00
7852.0,1.434000e-16,1.000000,0.000000e+00
7854.0,1.457000e-16,1.000000,0.000000e+00
7856.0,1.502000e-16,1.000000,0.000000e+00
7858.0,1.570000e-16,1.000000,0.000000e+00
7860.0,1.668000e-16,1.000000,0.000000e+00
7862.0,1.811000e-16,1.000000,0.000000e+00
7864.0,1.985000e-16,1.000000,0.000000e+00
7866.0,2.181000e-16,1.000000,0.000000e+00
7868.0,2.415000e-16,1.000000,0.000000e+00
7870.0,2.664000e-16,1.000000,0.000000e+00
7872.0,2.966000e-16,1.000000,0.000000e+00
7874.0,3.313000e-16,1.000000,0.000000e+00
7876.0,3.675000e-16,1.000000,0.000000e+00
7878.0,4.030000e-16,1.000000,0.000000e+00
7880.0,4.347000e-16,1.000000,0.000000e+00
7882.0,4.619000e-16,1.000000,0.000000e+00
7884.0,4.875000e-16,1.000000,0.000000e+00
7886.0,5.117000e-16,1.000000,0.000000e+00
7888.0,5.336000e-16,1.000000,0.000000e+00
7890.0,5.540000e-16,1.000000,0.000000e+00
7892.0,5.706000e-16,1.000000,0.000000e+00
7894.0,5.849000e-16,1.000000,0.000000e+00
7896.0,5.977000e-16,1.000000,0.000000e+00
7898.0,6.113000e-16,1.000000,0.000000e+00
7900.0,1.061000e-14,1.000000,0.000000e+00
7902.0,2.170000e-14,1.000000,0.000000e+00
7904.0,3.323000e-14,1.000000,0.000000e+00
7906.0,4.525000e-14,1.000000,0.000000e+00
7908.0,5.762000e-14,1.000000,0.000000e+00
7910.0,7.011000e-14,1.000000,0.000000e+00
7912.0,8.221000e-14,1.000000,0.000000e+00
7914.0,9.352000e-14,1.000000,0.000000e+00
7916.0,1.034000e-13,1.000000,0.000000e+00
7918.0,1.115000e-13,1.000000,0.000000e+00
7920.0,1.176000e-13,1.000000,0.000000e+00
7922.0,1.216000e-13,1.000000,0.000000e+00
7924.0,1.234000e-13,1.000000,0.000000e+00
7926.0,1.229000e-13,1.000000,0.000000e+00
7928.0,1.206000e-13,1.000000,0.000000e+00
7930.0,1.170000e-13,1.000000,0.000000e+00
7932.0,1.127000e-13,1.000000,0.000000e+00
7934.0,1.081000e-13,1.000000,0.000000e+00
7936.0,1.038000e-13,1.000000,0.000000e+00
7938.0,1.002000e-13,1.000000,0.000000e+00
7940.0,9.738000e-14,1.000000,0.000000e+00
7942.0,9.552000e-14,1.000000,0.000000e+00
7944.0,9.443000e-14,1.000000,0.000000e+00
7946.0,9.389000e-14,1.000000,0.000000e+00
7948.0,9.366000e-14,1.000000,0.000000e+00
7950.0,9.377000e-14,1.000000,0.000000e+00
7952.0,9.433000e-14,1.000000,0.000000e+00
7954.0,9.567000e-14,1.000000,0.000000e+00
7956.0,9.768000e-14,1.000000,0.000000e+00
7958.0,1.005000e-13,1.000000,0.000000e+00
7960.0,1.046000e-13,1.000000,0.000000e+00
7962.0,1.106000e-13,1.000000,0.000000e+00
7964.0,1.191000e-13,1.000000,0.000000e+00
7966.0,1.304000e-13,1.000000,0.000000e+00
7968.0,1.446000e-13,1.000000,0.000000e+00
7970.0,1.611000e-13,1.000000,0.000000e+00
7972.0,1.789000e-13,1.000000,0.000000e+00
7974.0,1.960000e-13,1.000000,0.000000e+00
7976.0,2.106000e-13,1.000000,0.000000e+00
7978.0,2.203000e-13,1.000000,0.000000e+00
7980.0,2.255000e-13,1.000000,0.000000e+00
7982.0,2.263000e-13,1.000000,0.000000e+00
7984.0,2.231000e-13,1.000000,0.000000e+00
7986.0,2.165000e-13,1.000000,0.000000e+00
7988.0,2.068000e-13,1.000000,0.000000e+00
7990.0,1.945000e-13,1.000000,0.000000e+00
7992.0,1.800000e-13,1.000000,0.000000e+00
7994.0,1.637000e-13,1.000000,0.000000e+00
7996.0,1.462000e-13,1.000000,0.000000e+00
7998.0,1.278000e-13,1.000000,0.000000e+00
8000.0,1.088000e-13,1.000000,0.000000e+00
8002.0,8.916000e-14,1.000000,0.000000e+00
8004.0,6.893000e-14,1.000000,0.000000e+00
8006.0,4.796000e-14,1.000000,0.000000e+00
8008.0,2.634000e-14,1.000000,0.000000e+00
8010.0,4.974000e-15,1.000000,0.000000e+00
8012.0,8.151000e-16,1.000000,0.000000e+00
8014.0,8.302000e-16,1.000000,0.000000e+00
8016.0,8.453000e-16,1.000000,0.000000e+00
8018.0,8.679000e-16,1.000000,0.000000e+00
8020.0,8.906000e-16,1.000000,0.000000e+00
8022.0,9.132000e-16,1.000000,0.000000e+00
8024.0,9.358000e-16,1.000000,0.000000e+00
8026.0,9.660000e-16,1.000000,0.000000e+00
8028.0,1.004000e-15,1.000000,0.000000e+00
8030.0,1.057000e-15,1.000000,0.000000e+00
8032.0,1.125000e-15,1.000000,0.000000e+00
8034.0,1.200000e-15,1.000000,0.000000e+00
8036.0,1.291000e-15,1.000000,0.000000e+00
8038.0,1.389000e-15,1.000000,0.000000e+00
8040.0,6.595000e-15,1.000000,0.000000e+00
8042.0,2.605000e-14,1.000000,0.000000e+00
8044.0,4.954000e-14,1.000000,0.000000e+00
8046.0,7.688000e-14,1.000000,0.000000e+00
8048.0,1.083000e-13,1.000000,0.000000e+00
8050.0,1.441000e-13,1.000000,0.000000e+00
8052.0,1.841000e-13,1.000000,0.000000e+00
8054.0,2.286000e-13,1.000000,0.000000e+00
8056.0,2.772000e-13,1.000000,0.000000e+00
8058.0,3.294000e-13,1.000000,0.000000e+00
8060.0,3.845000e-13,1.000000,0.000000e+00
8062.0,4.415000e-13,1.000000,0.000000e+00
8064.0,4.993000e-13,1.000000,0.000000e+00
8066.0,5.575000e-13,1.000000,0.000000e+00
8068.0,6.175000e-13,1.000000,0.000000e+00
8070.0,6.813000e-13,1.000000,0.000000e+00
8072.0,7.524000e-13,1.000000,0.000000e+00
8074.0,8.335000e-13,1.000000,0.000000e+00
8076.0,9.256000e-13,1.000000,0.000000e+00
8078.0,1.029000e-12,1.000000,0.000000e+00
8080.0,1.141000e-12,1.000000,0.000000e+00
8082.0,1.253000e-12,1.000000,0.000000e+00
8084.0,1.358000e-12,1.000000,0.000000e+00
8086.0,1.460000e-12,1.000000,0.000000e+00
8088.0,1.561000e-12,1.000000,0.000000e+00
8090.0,1.663000e-12,1.000000,0.000000e+00
8092.0,1.770000e-12,1.000000,0.000000e+00
8094.0,1.884000e-12,1.000000,0.000000e+00
8096.0,2.005000e-12,1.000000,0.000000e+00
8098.0,2.136000e-12,1.000000,0.000000e+00
8100.0,2.276000e-12,1.000000,0.000000e+00
8102.0,2.426000e-12,1.000000,0.000000e+00
8104.0,2.585000e-12,1.000000,0.000000e+00
8106.0,2.750000e-12,1.000000,0.000000e+00
8108.0,2.918000e-12,1.000000,0.000000e+00
8110.0,3.082000e-12,1.000000,0.000000e+00
8112.0,3.243000e-12,1.000000,0.000000e+00
8114.0,3.398000e-12,1.000000,0.000000e+00
8116.0,3.558000e-12,1.000000,0.000000e+00
8118.0,3.735000e-12,1.000000,0.000000e+00
8120.0,3.947000e-12,1.000000,0.000000e+00
8122.0,4.208000e-12,1.000000,0.000000e+00
8124.0,4.525000e-12,1.000000,0.000000e+00
8126.0,4.897000e-12,1.000000,0.000000e+00
8128.0,5.316000e-12,1.000000,0.000000e+00
8130.0,5.752000e-12,1.000000,0.000000e+00
8132.0,6.174000e-12,1.000000,0.000000e+00
8134.0,6.589000e-12,1.000000,0.000000e+00
8136.0,7.013000e-12,1.000000,0.000000e+00
8138.0,7.462000e-12,1.000000,0.000000e+00
8140.0,7.957000e-12,1.000000,0.000000e+00
8142.0,8.518000e-12,1.000000,0.000000e+00
8144.0,9.167000e-12,1.000000,0.000000e+00
8146.0,9.929000e-12,1.000000,0.000000e+00
8148.0,1.082000e-11,1.000000,0.000000e+00
8150.0,1.187000e-11,1.000000,0.000000e+00
8152.0,1.309000e-11,1.000000,0.000000e+00
8154.0,1.449000e-11,1.000000,0.000000e+00
8156.0,1.607000e-11,1.000000,0.000000e+00
8158.0,1.782000e-11,1.000000,0.000000e+00
8160.0,1.972000e-11,1.000000,0.000000e+00
8162.0,2.172000e-11,1.000000,0.000000e+00
8164.0,2.376000e-11,1.000000,0.000000e+00
8166.0,2.578000e-11,1.000000,0.000000e+00
8168.0,2.771000e-11,1.000000,0.000000e+00
8170.0,2.956000e-11,1.000000,0.000000e+00
8172.0,3.140000e-11,1.000000,0.000000e+00
8174.0,3.336000e-11,1.000000,0.000000e+00
8176.0,3.556000e-11,1.000000,0.000000e+00
8178.0,3.809000e-11,1.000000,0.000000e+00
8180.0,4.093000e-11,1.000000,0.000000e+00
8182.0,4.398000e-11,1.000000,0.000000e+00
8184.0,4.703000e-11,1.000000,0.000000e+00
8186.0,4.986000e-11,1.000000,0.000000e+00
8188.0,5.188000e-11,1.000000,0.000000e+00
8190.0,5.313000e-11,1.000000,0.000000e+00
8192.0,5.366000e-11,1.000000,0.000000e+00
8194.0,5.352000e-11,1.000000,0.000000e+00
8196.0,5.277000e-11,1.000000,0.000000e+00
8198.0,5.147000e-11,1.000000,0.000000e+00
8200.0,4.970000e-11,1.000000,0.000000e+00
8202.0,4.753000e-11,1.000000,0.000000e+00
8204.0,4.503000e-11,1.000000,0.000000e+00
8206.0,4.228000e-11,1.000000,0.000000e+00
8208.0,3.936000e-11,1.000000,0.000000e+00
8210.0,3.631000e-11,1.000000,0.000000e+00
8212.0,3.316000e-11,1.000000,0.000000e+00
8214.0,2.993000e-11,1.000000,0.000000e+00
8216.0,2.661000e-11,1.000000,0.000000e+00
8218.0,2.317000e-11,1.000000,0.000000e+00
8220.0,1.961000e-11,1.000000,0.000000e+00
8222.0,1.604000e-11,1.000000,0.000000e+00
8224.0,1.264000e-11,1.000000,0.000000e+00
8226.0,9.610000e-12,1.000000,0.000000e+00
8228.0,7.158000e-12,1.000000,0.000000e+00
8230.0,5.460000e-12,1.000000,0.000000e+00
8232.0,4.584000e-12,1.000000,0.000000e+00
8234.0,4.502000e-12,1.000000,0.000000e+00
8236.0,5.024000e-12,1.000000,0.000000e+00
8238.0,5.734000e-12,1.000000,0.000000e+00
8240.0,6.605000e-12,1.000000,0.000000e+00
8242.0,7.649000e-12,1.000000,0.000000e+00
8244.0,8.877000e-12,1.000000,0.000000e+00
8246.0,1.031000e-11,1.000000,0.000000e+00
8248.0,1.195000e-11,1.000000,0.000000e+00
8250.0,1.382000e-11,1.000000,0.000000e+00
8252.0,1.593000e-11,1.000000,0.000000e+00
8254.0,1.828000e-11,1.000000,0.000000e+00
8256.0,2.090000e-11,1.000000,0.000000e+00
8258.0,2.377000e-11,1.000000,0.000000e+00
8260.0,2.691000e-11,1.000000,0.000000e+00
8262.0,3.027000e-11,1.000000,0.000000e+00
8264.0,3.380000e-11,1.000000,0.000000e+00
8266.0,3.740000e-11,1.000000,0.000000e+00
8268.0,4.095000e-11,1.000000,0.000000e+00
8270.0,4.430000e-11,1.000000,0.000000e+00
8272.0,4.743000e-11,1.000000,0.000000e+00
8274.0,5.043000e-11,1.000000,0.000000e+00
8276.0,5.352000e-11,1.000000,0.000000e+00
8278.0,5.687000e-11,1.000000,0.000000e+00
8280.0,6.059000e-11,1.000000,0.000000e+00
8282.0,6.473000e-11,1.000000,0.000000e+00
8284.0,6.903000e-11,1.000000,0.000000e+00
8286.0,7.342000e-11,1.000000,0.000000e+00
8288.0,7.661000e-11,1.000000,0.000000e+00
8290.0,7.866000e-11,1.000000,0.000000e+00
8292.0,7.963000e-11,1.000000,0.000000e+00
8294.0,7.959000e-11,1.000000,0.000000e+00
8296.0,7.862000e-11,1.000000,0.000000e+00
8298.0,7.683000e-11,1.000000,0.000000e+00
8300.0,7.428000e-11,1.000000,0.000000e+00
8302.0,7.108000e-11,1.000000,0.000000e+00
8304.0,6.733000e-11,1.000000,0.000000e+00
8306.0,6.313000e-11,1.000000,0.000000e+00
8308.0,5.862000e-11,1.000000,0.000000e+00
8310.0,5.389000e-11,1.000000,0.000000e+00
8312.0,4.904000e-11,1.000000,0.000000e+00
8314.0,4.412000e-11,1.000000,0.000000e+00
8316.0,3.915000e-11,1.000000,0.000000e+00
8318.0,3.410000e-11,1.000000,0.000000e+00
8320.0,2.889000e-11,1.000000,0.000000e+00
8322.0,2.350000e-11,1.000000,0.000000e+00
8324.0,1.814000e-11,1.000000,0.000000e+00
8326.0,1.303000e-11,1.000000,0.000000e+00
8328.0,8.549000e-12,1.000000,0.000000e+00
8330.0,4.950000e-12,1.000000,0.000000e+00
8332.0,2.450000e-12,1.000000,0.000000e+00
8334.0,1.118000e-12,1.000000,0.000000e+00
8336.0,8.048000e-13,1.000000,0.000000e+00
8338.0,6.484000e-13,1.000000,0.000000e+00
8340.0,5.257000e-13,1.000000,0.000000e+00
8342.0,4.281000e-13,1.000000,0.000000e+00
8344.0,3.496000e-13,1.000000,0.000000e+00
8346.0,2.858000e-13,1.000000,0.000000e+00
8348.0,2.334000e-13,1.000000,0.000000e+00
8350.0,1.900000e-13,1.000000,0.000000e+00
8352.0,1.538000e-13,1.000000,0.000000e+00
8354.0,1.235000e-13,1.000000,0.000000e+00
8356.0,9.783000e-14,1.000000,0.000000e+00
8358.0,7.609000e-14,1.000000,0.000000e+00
8360.0,5.762000e-14,1.000000,0.000000e+00
8362.0,4.193000e-14,1.000000,0.000000e+00
8364.0,2.872000e-14,1.000000,0.000000e+00
8366.0,1.785000e-14,1.000000,0.000000e+00
8368.0,9.478000e-15,1.000000,0.000000e+00
8370.0,6.702000e-15,1.000000,0.000000e+00
8372.0,6.045000e-15,1.000000,0.000000e+00
8374.0,5.502000e-15,1.000000,0.000000e+00
8376.0,5.034000e-15,1.000000,0.000000e+00
8378.0,4.611000e-15,1.000000,0.000000e+00
8380.0,4.219000e-15,1.000000,0.000000e+00
8382.0,3.857000e-15,1.000000,0.000000e+00
8384.0,3.547000e-15,1.000000,0.000000e+00
8386.0,3.268000e-15,1.000000,0.000000e+00
8388.0,3.019000e-15,1.000000,0.000000e+00
8390.0,2.792000e-15,1.000000,0.000000e+00
8392.0,2.574000e-15,1.000000,0.000000e+00
8394.0,2.385000e-15,1.000000,0.000000e+00
8396.0,2.219000e-15,1.000000,0.000000e+00
8398.0,2.060000e-15,1.000000,0.000000e+00
8400.0,1.917000e-15,1.000000,0.000000e+00
8402.0,1.781000e-15,1.000000,0.000000e+00
8404.0,1.660000e-15,1.000000,0.000000e+00
8406.0,1.555000e-15,1.000000,0.000000e+00
8408.0,1.457000e-15,1.000000,0.000000e+00
8410.0,1.358000e-15,1.000000,0.000000e+00
8412.0,1.268000e-15,1.000000,0.000000e+00
8414.0,1.192000e-15,1.000000,0.000000e+00
8416.0,1.117000e-15,1.000000,0.000000e+00
8418.0,1.049000e-15,1.000000,0.000000e+00
8420.0,9.887000e-16,1.000000,0.000000e+00
8422.0,9.283000e-16,1.000000,0.000000e+00
8424.0,8.755000e-16,1.000000,0.000000e+00
8426.0,8.226000e-16,1.000000,0.000000e+00
8428.0,7.774000e-16,1.000000,0.000000e+00
8430.0,7.343000e-16,1.000000,0.000000e+00
8432.0,6.928000e-16,1.000000,0.000000e+00
8434.0,6.551000e-16,1.000000,0.000000e+00
8436.0,6.204000e-16,1.000000,0.000000e+00
8438.0,5.872000e-16,1.000000,0.000000e+00
8440.0,5.562000e-16,1.000000,0.000000e+00
8442.0,5.268000e-16,1.000000,0.000000e+00
8444.0,4.996000e-16,1.000000,0.000000e+00
8446.0,4.740000e-16,1.000000,0.000000e+00
8448.0,4.506000e-16,1.000000,0.000000e+00
8450.0,4.279000e-16,1.000000,0.000000e+00
8452.0,4.060000e-16,1.000000,0.000000e+00
8454.0,3.864000e-16,1.000000,0.000000e+00
8456.0,3.675000e-16,1.000000,0.000000e+00
8458.0,3.502000e-16,1.000000,0.000000e+00
8460.0,3.336000e-16,1.000000,0.000000e+00
8462.0,3.177000e-16,1.000000,0.000000e+00
8464.0,3.026000e-16,1.000000,0.000000e+00
8466.0,2.891000e-16,1.000000,0.000000e+00
8468.0,2.762000e-16,1.000000,0.000000e+00
8470.0,2.634000e-16,1.000000,0.000000e+00
8472.0,2.513000e-16,1.000000,0.000000e+00
8474.0,2.400000e-16,1.000000,0.000000e+00
8476.0,2.302000e-16,1.000000,0.000000e+00
8478.0,2.196000e-16,1.000000,0.000000e+00
8480.0,2.106000e-16,1.000000,0.000000e+00
8482.0,2.015000e-16,1.000000,0.000000e+00
8484.0,1.925000e-16,1.000000,0.000000e+00
8486.0,1.849000e-16,1.000000,0.000000e+00
8488.0,1.766000e-16,1.000000,0.000000e+00
8490.0,1.698000e-16,1.000000,0.000000e+00
8492.0,1.623000e-16,1.000000,0.000000e+00
8494.0,1.562000e-16,1.000000,0.000000e+00
8496.0,1.494000e-16,1.000000,0.000000e+00
8498.0,1.434000e-16,1.000000,0.000000e+00
8500.0,1.381000e-16,1.000000,0.000000e+00
8502.0,1.321000e-16,1.000000,0.000000e+00
8504.0,1.275000e-16,1.000000,0.000000e+00
8506.0,1.223000e-16,1.000000,0.000000e+00
8508.0,1.177000e-16,1.000000,0.000000e+00
8510.0,1.132000e-16,1.000000,0.000000e+00
8512.0,1.087000e-16,1.000000,0.000000e+00
8514.0,1.049000e-16,1.000000,0.000000e+00
8516.0,1.004000e-16,1.000000,0.000000e+00
8518.0,9.660000e-17,1.000000,0.000000e+00
8520.0,9.358000e-17,1.000000,0.000000e+00
8522.0,8.981000e-17,1.000000,0.000000e+00
8524.0,8.679000e-17,1.000000,0.000000e+00
8526.0,8.377000e-17,1.000000,0.000000e+00
8528.0,8.075000e-17,1.000000,0.000000e+00
8530.0,7.774000e-17,1.000000,0.000000e+00
8532.0,7.479000e-17,1.000000,0.000000e+00
8534.0,7.215000e-17,1.000000,0.000000e+00
8536.0,6.966000e-17,1.000000,0.000000e+00
8538.0,6.725000e-17,1.000000,0.000000e+00
8540.0,6.491000e-17,1.000000,0.000000e+00
8542.0,6.264000e-17,1.000000,0.000000e+00
8544.0,6.053000e-17,1.000000,0.000000e+00
8546.0,5.849000e-17,1.000000,0.000000e+00
8548.0,5.653000e-17,1.000000,0.000000e+00
8550.0,5.457000e-17,1.000000,0.000000e+00
8552.0,5.275000e-17,1.000000,0.000000e+00
8554.0,5.102000e-17,1.000000,0.000000e+00
8556.0,4.936000e-17,1.000000,0.000000e+00
8558.0,4.777000e-17,1.000000,0.000000e+00
8560.0,4.619000e-17,1.000000,0.000000e+00
8562.0,4.468000e-17,1.000000,0.000000e+00
8564.0,4.325000e-17,1.000000,0.000000e+00
8566.0,4.189000e-17,1.000000,0.000000e+00
8568.0,4.053000e-17,1.000000,0.000000e+00
8570.0,3.925000e-17,1.000000,0.000000e+00
8572.0,3.804000e-17,1.000000,0.000000e+00
8574.0,3.683000e-17,1.000000,0.000000e+00
8576.0,3.570000e-17,1.000000,0.000000e+00
8578.0,3.457000e-17,1.000000,0.000000e+00
8580.0,3.351000e-17,1.000000,0.000000e+00
8582.0,3.245000e-17,1.000000,0.000000e+00
8584.0,3.147000e-17,1.000000,0.000000e+00
8586.0,3.057000e-17,1.000000,0.000000e+00
8588.0,2.958000e-17,1.000000,0.000000e+00
8590.0,2.875000e-17,1.000000,0.000000e+00
